x,y,z
200781.50,629843.50,29.40
200782.50,629843.50,29.39
200783.50,629843.50,29.48
200784.50,629843.50,29.42
200785.50,629843.50,29.65
200786.50,629843.50,29.61
200787.50,629843.50,29.64
200788.50,629843.50,29.77
200789.50,629843.50,29.79
200790.50,629843.50,29.81
200791.50,629843.50,29.81
200792.50,629843.50,29.86
200793.50,629843.50,30.16
200794.50,629843.50,30.25
200795.50,629843.50,30.14
200796.50,629843.50,30.18
200797.50,629843.50,30.19
200798.50,629843.50,30.02
200799.50,629843.50,30.22
200800.50,629843.50,30.25
200801.50,629843.50,30.26
200802.50,629843.50,30.40
200704.50,629842.50,40.30
200721.50,629842.50,38.60
200723.50,629842.50,32.00
200724.50,629842.50,31.90
200726.50,629842.50,31.56
200727.50,629842.50,28.60
200728.50,629842.50,28.66
200729.50,629842.50,28.54
200730.50,629842.50,28.69
200731.50,629842.50,28.65
200732.50,629842.50,28.75
200733.50,629842.50,28.72
200734.50,629842.50,28.70
200735.50,629842.50,28.72
200736.50,629842.50,28.62
200737.50,629842.50,28.60
200738.50,629842.50,28.66
200739.50,629842.50,28.57
200740.50,629842.50,28.65
200741.50,629842.50,28.61
200742.50,629842.50,28.72
200743.50,629842.50,28.57
200744.50,629842.50,28.70
200745.50,629842.50,28.66
200747.50,629842.50,28.72
200748.50,629842.50,28.68
200749.50,629842.50,28.86
200750.50,629842.50,28.94
200751.50,629842.50,28.86
200752.50,629842.50,28.87
200753.50,629842.50,28.78
200754.50,629842.50,28.85
200755.50,629842.50,28.81
200756.50,629842.50,28.85
200757.50,629842.50,28.61
200758.50,629842.50,28.82
200759.50,629842.50,28.87
200760.50,629842.50,30.23
200761.50,629842.50,30.27
200762.50,629842.50,28.94
200763.50,629842.50,29.65
200764.50,629842.50,30.00
200765.50,629842.50,35.72
200766.50,629842.50,36.49
200779.50,629842.50,29.44
200780.50,629842.50,29.36
200781.50,629842.50,29.43
200782.50,629842.50,29.46
200783.50,629842.50,29.47
200784.50,629842.50,29.59
200785.50,629842.50,29.73
200786.50,629842.50,29.77
200787.50,629842.50,29.66
200788.50,629842.50,29.75
200789.50,629842.50,29.82
200790.50,629842.50,29.98
200791.50,629842.50,29.88
200792.50,629842.50,29.88
200793.50,629842.50,30.27
200795.50,629842.50,30.17
200796.50,629842.50,30.28
200797.50,629842.50,30.22
200798.50,629842.50,30.32
200799.50,629842.50,30.25
200801.50,629842.50,30.29
200802.50,629842.50,30.39
200803.50,629842.50,30.27
200703.50,629841.50,40.40
200719.50,629841.50,37.40
200720.50,629841.50,37.71
200723.50,629841.50,32.43
200724.50,629841.50,31.98
200725.50,629841.50,33.48
200726.50,629841.50,33.53
200727.50,629841.50,32.56
200728.50,629841.50,29.47
200729.50,629841.50,28.65
200730.50,629841.50,28.63
200731.50,629841.50,28.73
200732.50,629841.50,28.76
200733.50,629841.50,28.72
200734.50,629841.50,28.70
200735.50,629841.50,28.79
200736.50,629841.50,28.65
200737.50,629841.50,28.61
200738.50,629841.50,28.66
200739.50,629841.50,28.64
200740.50,629841.50,28.61
200741.50,629841.50,28.64
200742.50,629841.50,28.62
200743.50,629841.50,28.56
200744.50,629841.50,28.63
200745.50,629841.50,28.68
200746.50,629841.50,28.70
200747.50,629841.50,28.74
200748.50,629841.50,28.68
200749.50,629841.50,28.47
200750.50,629841.50,28.74
200751.50,629841.50,28.73
200752.50,629841.50,28.55
200753.50,629841.50,28.72
200755.50,629841.50,28.77
200756.50,629841.50,28.88
200757.50,629841.50,28.87
200758.50,629841.50,28.98
200759.50,629841.50,28.70
200760.50,629841.50,28.63
200761.50,629841.50,28.91
200762.50,629841.50,29.75
200763.50,629841.50,30.06
200765.50,629841.50,35.73
200767.50,629841.50,36.95
200768.50,629841.50,39.99
200774.50,629841.50,28.88
200775.50,629841.50,29.16
200776.50,629841.50,28.96
200777.50,629841.50,28.98
200778.50,629841.50,29.09
200779.50,629841.50,29.34
200780.50,629841.50,29.42
200781.50,629841.50,29.56
200782.50,629841.50,29.47
200783.50,629841.50,29.60
200784.50,629841.50,29.53
200786.50,629841.50,29.75
200787.50,629841.50,29.73
200788.50,629841.50,29.73
200789.50,629841.50,29.75
200790.50,629841.50,29.85
200791.50,629841.50,29.90
200792.50,629841.50,30.09
200793.50,629841.50,30.17
200794.50,629841.50,30.09
200795.50,629841.50,30.16
200796.50,629841.50,30.22
200797.50,629841.50,30.16
200798.50,629841.50,30.11
200799.50,629841.50,30.22
200800.50,629841.50,30.37
200801.50,629841.50,30.23
200802.50,629841.50,30.35
200803.50,629841.50,30.20
200804.50,629841.50,30.30
200708.50,629840.50,28.11
200709.50,629840.50,27.95
200710.50,629840.50,28.15
200711.50,629840.50,28.38
200716.50,629840.50,36.05
200718.50,629840.50,37.33
200719.50,629840.50,37.50
200720.50,629840.50,38.07
200724.50,629840.50,32.38
200725.50,629840.50,34.06
200726.50,629840.50,33.55
200727.50,629840.50,33.49
200729.50,629840.50,29.62
200730.50,629840.50,28.71
200731.50,629840.50,28.69
200732.50,629840.50,28.75
200733.50,629840.50,28.64
200734.50,629840.50,28.94
200735.50,629840.50,28.75
200736.50,629840.50,28.60
200737.50,629840.50,28.63
200738.50,629840.50,28.62
200739.50,629840.50,28.58
200740.50,629840.50,28.65
200741.50,629840.50,28.61
200742.50,629840.50,28.63
200743.50,629840.50,28.59
200744.50,629840.50,28.58
200745.50,629840.50,28.63
200746.50,629840.50,28.60
200747.50,629840.50,28.65
200748.50,629840.50,28.38
200749.50,629840.50,28.70
200750.50,629840.50,28.62
200751.50,629840.50,28.54
200752.50,629840.50,28.43
200753.50,629840.50,28.82
200754.50,629840.50,28.83
200755.50,629840.50,28.73
200756.50,629840.50,28.98
200757.50,629840.50,28.89
200758.50,629840.50,29.52
200759.50,629840.50,30.00
200760.50,629840.50,28.87
200762.50,629840.50,29.87
200764.50,629840.50,29.24
200769.50,629840.50,39.08
200773.50,629840.50,28.98
200774.50,629840.50,28.87
200775.50,629840.50,29.38
200776.50,629840.50,28.89
200777.50,629840.50,28.95
200778.50,629840.50,29.23
200779.50,629840.50,28.66
200780.50,629840.50,29.44
200781.50,629840.50,29.92
200782.50,629840.50,29.82
200783.50,629840.50,29.46
200784.50,629840.50,29.62
200785.50,629840.50,29.56
200786.50,629840.50,29.60
200787.50,629840.50,29.76
200788.50,629840.50,29.78
200789.50,629840.50,29.79
200790.50,629840.50,29.87
200791.50,629840.50,29.93
200792.50,629840.50,30.12
200793.50,629840.50,30.08
200794.50,629840.50,30.11
200795.50,629840.50,30.16
200796.50,629840.50,30.21
200797.50,629840.50,30.21
200798.50,629840.50,30.26
200799.50,629840.50,30.21
200800.50,629840.50,30.22
200801.50,629840.50,30.24
200802.50,629840.50,30.29
200803.50,629840.50,30.36
200804.50,629840.50,30.32
200709.50,629839.50,28.13
200710.50,629839.50,28.04
200711.50,629839.50,27.99
200715.50,629839.50,35.28
200716.50,629839.50,36.38
200719.50,629839.50,37.81
200720.50,629839.50,37.60
200721.50,629839.50,35.55
200722.50,629839.50,32.91
200725.50,629839.50,33.58
200726.50,629839.50,33.94
200727.50,629839.50,33.56
200728.50,629839.50,33.58
200729.50,629839.50,31.72
200730.50,629839.50,29.69
200731.50,629839.50,28.74
200732.50,629839.50,28.78
200733.50,629839.50,28.71
200734.50,629839.50,28.94
200735.50,629839.50,28.77
200736.50,629839.50,28.89
200737.50,629839.50,28.59
200738.50,629839.50,28.65
200739.50,629839.50,28.59
200740.50,629839.50,28.60
200741.50,629839.50,28.60
200742.50,629839.50,28.58
200743.50,629839.50,28.60
200744.50,629839.50,28.52
200745.50,629839.50,28.64
200746.50,629839.50,28.69
200747.50,629839.50,28.73
200748.50,629839.50,28.65
200749.50,629839.50,28.69
200750.50,629839.50,28.43
200751.50,629839.50,28.73
200752.50,629839.50,28.68
200753.50,629839.50,28.75
200754.50,629839.50,28.74
200755.50,629839.50,28.87
200756.50,629839.50,28.80
200758.50,629839.50,29.79
200760.50,629839.50,38.34
200762.50,629839.50,33.10
200770.50,629839.50,29.15
200771.50,629839.50,29.01
200772.50,629839.50,29.20
200773.50,629839.50,29.19
200779.50,629839.50,29.11
200780.50,629839.50,29.55
200781.50,629839.50,29.38
200782.50,629839.50,29.85
200783.50,629839.50,29.78
200784.50,629839.50,29.72
200785.50,629839.50,29.67
200786.50,629839.50,29.63
200787.50,629839.50,29.41
200788.50,629839.50,29.72
200789.50,629839.50,29.85
200790.50,629839.50,29.99
200791.50,629839.50,29.60
200792.50,629839.50,29.89
200793.50,629839.50,29.90
200794.50,629839.50,30.20
200795.50,629839.50,30.10
200796.50,629839.50,30.13
200797.50,629839.50,30.31
200798.50,629839.50,30.19
200799.50,629839.50,30.18
200800.50,629839.50,30.19
200802.50,629839.50,30.36
200803.50,629839.50,30.25
200804.50,629839.50,30.32
200805.50,629839.50,30.32
200806.50,629839.50,30.34
200807.50,629839.50,30.47
200707.50,629838.50,27.90
200708.50,629838.50,28.13
200709.50,629838.50,28.05
200710.50,629838.50,28.12
200711.50,629838.50,28.17
200715.50,629838.50,35.13
200716.50,629838.50,34.84
200719.50,629838.50,35.35
200721.50,629838.50,34.72
200722.50,629838.50,34.74
200723.50,629838.50,30.69
200724.50,629838.50,30.66
200725.50,629838.50,32.82
200726.50,629838.50,33.01
200727.50,629838.50,33.44
200728.50,629838.50,33.39
200729.50,629838.50,29.52
200730.50,629838.50,32.62
200731.50,629838.50,29.81
200732.50,629838.50,29.59
200733.50,629838.50,28.69
200735.50,629838.50,28.76
200736.50,629838.50,28.72
200737.50,629838.50,28.68
200738.50,629838.50,28.64
200739.50,629838.50,28.61
200740.50,629838.50,28.59
200741.50,629838.50,28.60
200742.50,629838.50,28.61
200743.50,629838.50,28.62
200745.50,629838.50,28.65
200746.50,629838.50,28.68
200748.50,629838.50,28.73
200749.50,629838.50,28.64
200750.50,629838.50,28.78
200751.50,629838.50,28.80
200752.50,629838.50,28.67
200753.50,629838.50,28.76
200754.50,629838.50,28.80
200755.50,629838.50,28.77
200768.50,629838.50,29.24
200771.50,629838.50,29.26
200781.50,629838.50,29.92
200782.50,629838.50,29.83
200783.50,629838.50,29.66
200784.50,629838.50,29.66
200785.50,629838.50,29.77
200786.50,629838.50,29.67
200789.50,629838.50,30.22
200790.50,629838.50,29.95
200791.50,629838.50,30.09
200792.50,629838.50,29.97
200793.50,629838.50,29.91
200794.50,629838.50,29.71
200795.50,629838.50,29.92
200796.50,629838.50,30.05
200797.50,629838.50,30.12
200798.50,629838.50,30.18
200799.50,629838.50,30.10
200800.50,629838.50,30.18
200801.50,629838.50,30.23
200802.50,629838.50,30.14
200803.50,629838.50,30.37
200804.50,629838.50,30.36
200805.50,629838.50,30.31
200806.50,629838.50,30.48
200807.50,629838.50,30.25
200808.50,629838.50,30.25
200705.50,629837.50,28.13
200707.50,629837.50,28.12
200708.50,629837.50,28.11
200709.50,629837.50,28.19
200710.50,629837.50,28.25
200716.50,629837.50,35.02
200717.50,629837.50,34.91
200721.50,629837.50,34.30
200723.50,629837.50,31.16
200724.50,629837.50,31.25
200725.50,629837.50,32.38
200726.50,629837.50,33.13
200727.50,629837.50,32.97
200729.50,629837.50,32.89
200730.50,629837.50,31.75
200732.50,629837.50,30.11
200733.50,629837.50,30.42
200734.50,629837.50,28.68
200735.50,629837.50,28.73
200736.50,629837.50,28.69
200737.50,629837.50,28.64
200738.50,629837.50,28.67
200739.50,629837.50,28.58
200740.50,629837.50,28.55
200741.50,629837.50,28.54
200743.50,629837.50,28.55
200744.50,629837.50,28.61
200745.50,629837.50,28.56
200746.50,629837.50,28.66
200747.50,629837.50,28.67
200748.50,629837.50,28.65
200749.50,629837.50,28.60
200750.50,629837.50,28.70
200751.50,629837.50,28.73
200752.50,629837.50,28.62
200753.50,629837.50,28.73
200754.50,629837.50,28.77
200755.50,629837.50,28.78
200758.50,629837.50,42.38
200759.50,629837.50,42.00
200762.50,629837.50,38.66
200763.50,629837.50,34.44
200765.50,629837.50,31.28
200767.50,629837.50,29.15
200768.50,629837.50,29.19
200769.50,629837.50,29.34
200770.50,629837.50,29.35
200771.50,629837.50,28.96
200772.50,629837.50,29.30
200779.50,629837.50,34.60
200780.50,629837.50,35.06
200781.50,629837.50,35.39
200782.50,629837.50,30.04
200783.50,629837.50,29.54
200784.50,629837.50,29.90
200785.50,629837.50,29.79
200786.50,629837.50,29.81
200787.50,629837.50,30.00
200788.50,629837.50,32.19
200790.50,629837.50,29.84
200791.50,629837.50,29.92
200792.50,629837.50,30.00
200794.50,629837.50,29.93
200795.50,629837.50,29.90
200796.50,629837.50,29.98
200797.50,629837.50,29.99
200798.50,629837.50,30.21
200799.50,629837.50,30.23
200800.50,629837.50,30.17
200801.50,629837.50,30.24
200802.50,629837.50,30.19
200803.50,629837.50,30.22
200804.50,629837.50,30.25
200805.50,629837.50,30.29
200806.50,629837.50,30.36
200807.50,629837.50,30.30
200705.50,629836.50,28.07
200706.50,629836.50,28.07
200707.50,629836.50,28.22
200708.50,629836.50,28.37
200719.50,629836.50,35.07
200720.50,629836.50,36.56
200721.50,629836.50,35.17
200723.50,629836.50,36.65
200724.50,629836.50,31.50
200725.50,629836.50,34.97
200726.50,629836.50,32.79
200727.50,629836.50,32.57
200728.50,629836.50,32.99
200729.50,629836.50,32.42
200730.50,629836.50,32.49
200731.50,629836.50,28.91
200734.50,629836.50,28.87
200735.50,629836.50,28.75
200736.50,629836.50,28.68
200737.50,629836.50,28.70
200738.50,629836.50,28.89
200739.50,629836.50,28.57
200740.50,629836.50,28.84
200741.50,629836.50,28.45
200743.50,629836.50,28.58
200744.50,629836.50,28.51
200745.50,629836.50,28.59
200746.50,629836.50,28.62
200747.50,629836.50,28.42
200748.50,629836.50,28.61
200749.50,629836.50,28.63
200750.50,629836.50,28.74
200751.50,629836.50,28.75
200752.50,629836.50,28.78
200753.50,629836.50,28.81
200754.50,629836.50,28.59
200759.50,629836.50,41.95
200760.50,629836.50,42.70
200767.50,629836.50,29.16
200768.50,629836.50,29.22
200769.50,629836.50,29.24
200770.50,629836.50,29.34
200771.50,629836.50,29.20
200772.50,629836.50,29.17
200775.50,629836.50,34.85
200776.50,629836.50,28.10
200777.50,629836.50,34.89
200778.50,629836.50,35.61
200779.50,629836.50,35.54
200780.50,629836.50,35.28
200782.50,629836.50,33.66
200783.50,629836.50,33.65
200784.50,629836.50,29.87
200785.50,629836.50,29.71
200786.50,629836.50,29.81
200787.50,629836.50,29.71
200789.50,629836.50,29.99
200790.50,629836.50,29.94
200791.50,629836.50,29.91
200792.50,629836.50,29.78
200793.50,629836.50,29.69
200794.50,629836.50,29.83
200795.50,629836.50,29.78
200796.50,629836.50,29.84
200797.50,629836.50,30.04
200798.50,629836.50,29.85
200799.50,629836.50,29.91
200800.50,629836.50,30.16
200801.50,629836.50,29.96
200802.50,629836.50,30.18
200803.50,629836.50,30.08
200804.50,629836.50,30.19
200805.50,629836.50,30.27
200806.50,629836.50,30.31
200703.50,629835.50,27.98
200704.50,629835.50,28.05
200705.50,629835.50,28.03
200706.50,629835.50,28.02
200707.50,629835.50,28.31
200708.50,629835.50,28.45
200718.50,629835.50,37.20
200720.50,629835.50,37.42
200722.50,629835.50,37.49
200723.50,629835.50,37.20
200724.50,629835.50,37.38
200726.50,629835.50,31.82
200728.50,629835.50,32.03
200730.50,629835.50,32.12
200731.50,629835.50,29.67
200732.50,629835.50,29.05
200733.50,629835.50,29.20
200735.50,629835.50,28.92
200738.50,629835.50,28.67
200739.50,629835.50,28.66
200740.50,629835.50,29.24
200741.50,629835.50,29.23
200742.50,629835.50,28.54
200743.50,629835.50,28.53
200744.50,629835.50,28.58
200745.50,629835.50,28.57
200746.50,629835.50,28.58
200747.50,629835.50,28.59
200748.50,629835.50,28.66
200749.50,629835.50,28.59
200750.50,629835.50,28.65
200751.50,629835.50,28.19
200752.50,629835.50,28.71
200753.50,629835.50,28.71
200755.50,629835.50,39.94
200758.50,629835.50,42.50
200766.50,629835.50,29.10
200767.50,629835.50,29.18
200769.50,629835.50,29.24
200770.50,629835.50,29.34
200771.50,629835.50,29.28
200772.50,629835.50,29.01
200773.50,629835.50,29.16
200776.50,629835.50,35.09
200777.50,629835.50,35.21
200778.50,629835.50,37.21
200780.50,629835.50,36.77
200782.50,629835.50,34.17
200783.50,629835.50,33.77
200784.50,629835.50,32.55
200785.50,629835.50,29.73
200786.50,629835.50,29.89
200787.50,629835.50,29.80
200788.50,629835.50,29.98
200789.50,629835.50,29.78
200790.50,629835.50,29.89
200791.50,629835.50,29.88
200792.50,629835.50,29.78
200793.50,629835.50,29.82
200794.50,629835.50,29.97
200795.50,629835.50,29.86
200796.50,629835.50,29.84
200797.50,629835.50,30.12
200798.50,629835.50,29.99
200799.50,629835.50,29.74
200800.50,629835.50,30.17
200801.50,629835.50,30.09
200802.50,629835.50,30.13
200803.50,629835.50,30.15
200703.50,629834.50,27.86
200704.50,629834.50,28.04
200705.50,629834.50,28.02
200706.50,629834.50,28.37
200707.50,629834.50,28.29
200708.50,629834.50,28.38
200715.50,629834.50,35.51
200717.50,629834.50,33.29
200718.50,629834.50,37.61
200719.50,629834.50,37.68
200721.50,629834.50,39.02
200722.50,629834.50,38.27
200723.50,629834.50,38.15
200724.50,629834.50,37.43
200728.50,629834.50,32.31
200729.50,629834.50,32.46
200730.50,629834.50,31.93
200731.50,629834.50,29.78
200732.50,629834.50,29.52
200733.50,629834.50,29.11
200734.50,629834.50,28.76
200735.50,629834.50,28.82
200736.50,629834.50,29.01
200737.50,629834.50,28.61
200738.50,629834.50,28.60
200739.50,629834.50,28.65
200740.50,629834.50,29.65
200741.50,629834.50,28.55
200742.50,629834.50,28.52
200743.50,629834.50,28.53
200744.50,629834.50,28.56
200745.50,629834.50,28.63
200746.50,629834.50,28.69
200749.50,629834.50,28.63
200750.50,629834.50,28.62
200751.50,629834.50,28.56
200752.50,629834.50,28.68
200753.50,629834.50,28.62
200755.50,629834.50,39.16
200756.50,629834.50,39.83
200766.50,629834.50,29.12
200767.50,629834.50,29.17
200768.50,629834.50,29.99
200770.50,629834.50,29.22
200771.50,629834.50,29.33
200772.50,629834.50,29.09
200773.50,629834.50,29.28
200774.50,629834.50,29.34
200776.50,629834.50,36.16
200779.50,629834.50,37.25
200782.50,629834.50,36.79
200784.50,629834.50,31.84
200785.50,629834.50,29.99
200786.50,629834.50,29.93
200787.50,629834.50,29.86
200788.50,629834.50,29.91
200789.50,629834.50,29.81
200790.50,629834.50,29.80
200791.50,629834.50,29.77
200792.50,629834.50,29.91
200793.50,629834.50,29.97
200794.50,629834.50,29.90
200795.50,629834.50,29.96
200796.50,629834.50,29.91
200797.50,629834.50,29.90
200798.50,629834.50,29.79
200799.50,629834.50,30.03
200800.50,629834.50,29.84
200801.50,629834.50,29.96
200802.50,629834.50,30.07
200702.50,629833.50,27.99
200703.50,629833.50,28.05
200704.50,629833.50,28.14
200705.50,629833.50,27.99
200706.50,629833.50,28.23
200707.50,629833.50,28.38
200708.50,629833.50,28.36
200711.50,629833.50,28.28
200713.50,629833.50,34.45
200715.50,629833.50,36.07
200718.50,629833.50,38.20
200719.50,629833.50,38.39
200720.50,629833.50,39.31
200721.50,629833.50,39.41
200722.50,629833.50,39.62
200723.50,629833.50,40.07
200725.50,629833.50,36.74
200729.50,629833.50,31.71
200730.50,629833.50,32.19
200731.50,629833.50,30.65
200732.50,629833.50,29.19
200733.50,629833.50,29.35
200734.50,629833.50,28.70
200735.50,629833.50,28.56
200736.50,629833.50,28.77
200737.50,629833.50,28.67
200738.50,629833.50,28.46
200739.50,629833.50,28.48
200740.50,629833.50,29.64
200741.50,629833.50,28.55
200742.50,629833.50,28.54
200743.50,629833.50,28.59
200744.50,629833.50,28.53
200745.50,629833.50,28.49
200749.50,629833.50,28.58
200750.50,629833.50,28.50
200751.50,629833.50,28.44
200752.50,629833.50,28.65
200753.50,629833.50,28.74
200754.50,629833.50,28.69
200757.50,629833.50,40.39
200760.50,629833.50,40.93
200764.50,629833.50,28.84
200765.50,629833.50,29.10
200766.50,629833.50,29.31
200767.50,629833.50,29.15
200768.50,629833.50,29.19
200769.50,629833.50,28.88
200770.50,629833.50,29.21
200771.50,629833.50,29.17
200772.50,629833.50,29.29
200773.50,629833.50,29.33
200775.50,629833.50,35.16
200776.50,629833.50,36.57
200779.50,629833.50,37.77
200786.50,629833.50,29.86
200787.50,629833.50,29.78
200788.50,629833.50,30.30
200789.50,629833.50,29.83
200790.50,629833.50,29.82
200791.50,629833.50,29.76
200792.50,629833.50,29.78
200793.50,629833.50,30.07
200794.50,629833.50,29.88
200795.50,629833.50,29.72
200796.50,629833.50,29.77
200797.50,629833.50,29.72
200798.50,629833.50,29.94
200799.50,629833.50,29.81
200800.50,629833.50,29.73
200801.50,629833.50,29.88
200802.50,629833.50,29.89
200701.50,629832.50,27.95
200702.50,629832.50,27.88
200703.50,629832.50,28.06
200704.50,629832.50,28.05
200705.50,629832.50,28.07
200706.50,629832.50,27.99
200707.50,629832.50,28.27
200708.50,629832.50,28.27
200709.50,629832.50,28.21
200710.50,629832.50,28.32
200712.50,629832.50,34.63
200713.50,629832.50,35.47
200714.50,629832.50,28.24
200717.50,629832.50,38.25
200718.50,629832.50,38.52
200719.50,629832.50,38.48
200722.50,629832.50,41.08
200725.50,629832.50,38.18
200729.50,629832.50,35.38
200730.50,629832.50,35.26
200731.50,629832.50,30.18
200732.50,629832.50,29.95
200734.50,629832.50,28.74
200735.50,629832.50,28.63
200736.50,629832.50,29.59
200737.50,629832.50,28.59
200738.50,629832.50,28.59
200739.50,629832.50,28.59
200740.50,629832.50,29.58
200741.50,629832.50,28.50
200742.50,629832.50,28.23
200743.50,629832.50,28.59
200744.50,629832.50,28.52
200745.50,629832.50,28.20
200746.50,629832.50,27.97
200747.50,629832.50,28.53
200748.50,629832.50,28.52
200749.50,629832.50,28.58
200751.50,629832.50,28.10
200752.50,629832.50,28.75
200753.50,629832.50,28.62
200758.50,629832.50,39.96
200765.50,629832.50,28.97
200766.50,629832.50,29.22
200767.50,629832.50,29.19
200768.50,629832.50,29.13
200769.50,629832.50,29.17
200770.50,629832.50,29.11
200771.50,629832.50,29.19
200772.50,629832.50,29.24
200773.50,629832.50,29.14
200774.50,629832.50,29.63
200775.50,629832.50,33.59
200776.50,629832.50,36.74
200777.50,629832.50,37.38
200786.50,629832.50,29.81
200787.50,629832.50,29.85
200788.50,629832.50,29.88
200789.50,629832.50,29.95
200790.50,629832.50,29.76
200791.50,629832.50,29.77
200792.50,629832.50,29.72
200793.50,629832.50,29.72
200794.50,629832.50,29.83
200795.50,629832.50,29.90
200796.50,629832.50,29.84
200797.50,629832.50,29.79
200798.50,629832.50,30.01
200799.50,629832.50,29.80
200800.50,629832.50,29.73
200801.50,629832.50,29.82
200802.50,629832.50,29.85
200803.50,629832.50,29.87
200804.50,629832.50,29.85
200702.50,629831.50,27.98
200703.50,629831.50,27.99
200704.50,629831.50,28.05
200705.50,629831.50,27.94
200706.50,629831.50,28.12
200707.50,629831.50,28.09
200708.50,629831.50,28.30
200709.50,629831.50,28.26
200710.50,629831.50,28.31
200712.50,629831.50,35.12
200713.50,629831.50,37.85
200714.50,629831.50,36.04
200716.50,629831.50,38.05
200718.50,629831.50,39.02
200720.50,629831.50,40.35
200721.50,629831.50,41.21
200722.50,629831.50,41.47
200731.50,629831.50,30.08
200732.50,629831.50,29.57
200733.50,629831.50,29.45
200734.50,629831.50,28.79
200735.50,629831.50,28.72
200736.50,629831.50,29.00
200737.50,629831.50,28.64
200738.50,629831.50,28.54
200739.50,629831.50,28.47
200740.50,629831.50,28.50
200741.50,629831.50,28.44
200742.50,629831.50,28.54
200743.50,629831.50,28.48
200744.50,629831.50,28.46
200745.50,629831.50,28.10
200746.50,629831.50,28.54
200747.50,629831.50,28.48
200748.50,629831.50,28.36
200749.50,629831.50,28.47
200750.50,629831.50,28.45
200751.50,629831.50,28.61
200752.50,629831.50,28.75
200753.50,629831.50,27.81
200756.50,629831.50,38.33
200765.50,629831.50,29.10
200766.50,629831.50,29.08
200767.50,629831.50,29.04
200768.50,629831.50,29.11
200769.50,629831.50,29.12
200770.50,629831.50,29.18
200771.50,629831.50,29.18
200772.50,629831.50,29.13
200773.50,629831.50,29.66
200774.50,629831.50,29.82
200775.50,629831.50,29.79
200777.50,629831.50,37.00
200778.50,629831.50,37.10
200780.50,629831.50,36.83
200786.50,629831.50,29.73
200787.50,629831.50,29.92
200788.50,629831.50,29.63
200789.50,629831.50,29.80
200790.50,629831.50,29.63
200791.50,629831.50,29.81
200792.50,629831.50,29.49
200793.50,629831.50,29.78
200794.50,629831.50,29.81
200795.50,629831.50,29.85
200796.50,629831.50,29.89
200797.50,629831.50,29.92
200798.50,629831.50,29.69
200799.50,629831.50,29.84
200800.50,629831.50,29.79
200801.50,629831.50,29.85
200802.50,629831.50,29.80
200803.50,629831.50,29.76
200804.50,629831.50,29.95
200805.50,629831.50,29.93
200703.50,629830.50,28.05
200704.50,629830.50,28.00
200705.50,629830.50,28.00
200706.50,629830.50,28.13
200707.50,629830.50,28.14
200708.50,629830.50,28.11
200709.50,629830.50,28.26
200712.50,629830.50,35.33
200713.50,629830.50,37.34
200714.50,629830.50,37.62
200720.50,629830.50,40.87
200730.50,629830.50,32.58
200731.50,629830.50,29.95
200732.50,629830.50,29.98
200734.50,629830.50,28.52
200735.50,629830.50,28.61
200736.50,629830.50,28.77
200737.50,629830.50,28.62
200738.50,629830.50,28.59
200739.50,629830.50,28.48
200740.50,629830.50,28.49
200741.50,629830.50,28.49
200742.50,629830.50,28.47
200743.50,629830.50,28.20
200744.50,629830.50,28.51
200745.50,629830.50,28.62
200748.50,629830.50,28.73
200749.50,629830.50,28.56
200750.50,629830.50,28.44
200751.50,629830.50,28.69
200752.50,629830.50,28.70
200753.50,629830.50,28.22
200754.50,629830.50,32.99
200755.50,629830.50,28.65
200765.50,629830.50,29.18
200766.50,629830.50,29.10
200767.50,629830.50,29.19
200768.50,629830.50,29.11
200769.50,629830.50,29.14
200770.50,629830.50,29.14
200771.50,629830.50,29.06
200772.50,629830.50,29.21
200773.50,629830.50,29.40
200774.50,629830.50,28.98
200775.50,629830.50,29.64
200776.50,629830.50,30.12
200777.50,629830.50,36.35
200779.50,629830.50,35.85
200785.50,629830.50,29.71
200786.50,629830.50,29.80
200787.50,629830.50,29.71
200788.50,629830.50,29.80
200789.50,629830.50,29.70
200790.50,629830.50,29.82
200791.50,629830.50,29.74
200792.50,629830.50,29.88
200793.50,629830.50,29.87
200794.50,629830.50,29.85
200795.50,629830.50,29.67
200796.50,629830.50,29.77
200797.50,629830.50,29.93
200798.50,629830.50,29.83
200799.50,629830.50,29.88
200800.50,629830.50,29.86
200801.50,629830.50,29.75
200802.50,629830.50,29.75
200803.50,629830.50,29.77
200804.50,629830.50,29.83
200805.50,629830.50,29.75
200705.50,629829.50,28.01
200706.50,629829.50,28.07
200707.50,629829.50,28.04
200708.50,629829.50,28.00
200715.50,629829.50,38.33
200718.50,629829.50,42.02
200720.50,629829.50,42.82
200721.50,629829.50,42.15
200727.50,629829.50,42.91
200734.50,629829.50,28.31
200735.50,629829.50,28.71
200736.50,629829.50,32.51
200737.50,629829.50,28.60
200738.50,629829.50,28.51
200739.50,629829.50,28.43
200740.50,629829.50,28.43
200741.50,629829.50,28.49
200742.50,629829.50,28.49
200743.50,629829.50,28.53
200745.50,629829.50,28.50
200746.50,629829.50,28.52
200747.50,629829.50,28.51
200748.50,629829.50,28.56
200749.50,629829.50,28.40
200750.50,629829.50,28.74
200752.50,629829.50,30.05
200755.50,629829.50,28.79
200764.50,629829.50,30.82
200765.50,629829.50,29.07
200766.50,629829.50,29.53
200767.50,629829.50,28.98
200768.50,629829.50,29.05
